6686,6719,20382
1521,16148
19210
7352,19220,19227
16380,16389,19240
19250,19254,19255
2074,7936,16454
9364,16748,20449
11027,17072,17089
11269,11379,17143
11498,17167,17212
11492,11590,20863
11589,17266,20863
11805,11843,20865
3837,17532,17545
12658,20539,20541
17687,20877
4202,17748,17763
17750,17773,19716
4274,13124,21064
4330,19732,19738
13325,13356,19752
13357,13358,20588
13420,17895,19794
4451,17913,20589
17944,19794,21011
4585,13712,20597
17980,19819,20604
13832,18010
18067,18075,20611
14010,18074,19858
14182,18159,20622
14143,14187,20903
14170,14195,19883
14186,14207,19887
14271,18170,19889
14329,18202
14343,18206,18232
5014,20647,21076
14447,19927
14531,18330,19954
14563,18348,19969
14617,18380,19983
978,19999,21023
14734,19999
14731,18429,20678
14740,18452,20008
14742,20017,20923
18464,20020
5440,20026,20033
14862,20696,20699
14926,14971,18545
18536,20706
18563,20055,20708
14980,14992,20065
15084,15105,18627
18645,20085,20109
5779,18678,20125
15264,18698,20729
15276,15287,20939
15285,15308,20940
15299,18720,20152
18725,18732,20740
15394,18773,20941
15412,18789,20179
5977,15418,18787
15498,18824
6071,20227,20375
15562,15573,18845
15565,20231,21040
18879,20231,21040
6145,20774,21038
15648,18921,20259
15665,15676,18912
1298,20783,21043
15729,15739,20956
6298,20271,20789
18968,18977,20281
18983,19152,19153
6360,15815,20963
15828,19153,20300
15861,19001,20306
19018,20306,20799
6467,15917,21079
15975,20339
19089
6589,16071,20356
19111,19130,20360
16090,16105,20817
6634,20368,21054
16130,16131,20366
6659,16134,19140
1481,6672,6692
1482,6686,20382
1483,16156,19170
1483,6673,16160
1491,1492,6697
1493,1494,16162
1494,6699,16158
1495,6700,16158
1496,1497,6704
1505,6690,19162
1500,1509,20823
6673,6693,16160,16165
1504,16157,16161,19165
1514,6688,6701,16163
1522,6692,16159,19169
6723,16161,16168,19165
1519,1520,16177,19163
1539,16164,19164,20825
1532,6712,6725,6751
6715,6727,6754,19175
16176,16190,16191,19168
6718,16186,16187,19154
1540,6720,6735,19179
1544,6773,16172,16181
1531,1561,20383,20384
16187,16192,19154,19155
6733,6798,19176,19178
6766,6767,16180,16194
1566,16192,16200,19155
1553,6800,19179,19184
1561,6813,16203,20384
1570,16183,19182,20387
1574,6787,6817,16210
1566,16200,16215,20377
6799,6829,6830,6856
1581,6831,20386,20825
1587,16197,16204,16226
1572,1598,16205,16206
1602,16215,20377
6831,6890,19188
1591,1592,16222,19185
6869,6870,16207,16228
6890,16220,16238,19188
1648,16203,16225,16241
6880,6931,16230,20388
6934,16233,16234,19156
1643,6913,19178
1615,1616,6887,6935
6917,6918,6941,19191
1645,6889,6919,16236
1624,16220,16238,16247
1607,6946,16239,19193
6950,16226,16249,19197
1630,1649,1650,19203
1643,1679,16259
6979,6980,16251,16271
6970,7033,7034,20391
6972,7004,19202,19209
16269,16286,16293,19200
1682,1712,19210,20391
7047,7048,7086,16273
1713,16279,16288,19216
1712,16294,19212
1736,7189,16303,20392
159,16293,19211,20395
1735,1763,19215,20989
157,7314,19211,20395
16314,19201,20406,20826
7230,16308
1755,7195,16311,19218
1750,7269,16305,20399
7228,16332,19209,19217
1788,16317,16324,20397
7319,20400,20402
168,7351,7421
167,1807,21057
1822,7462,19227,20827
7425,16332,20408,20828
7388,7389,16370,19231
1825,16353,16360
1841,7427,16342,19232
7472,16345,16355,20404
1827,1865,16346,20404
1853,7457,7504,20990
1839,16352,16359,20829
16353,16360,16361,16371
7507,7508,16357,20409
1891,1914,19244,20406
1894,7465,7511
16359,19231,19237,20829
7466,7512,19232,20992
7495,7543,7598,20407
7462,7565,16368,16386
1861,16380,16389,20408
7623,16372,16381,16392
1905,1906,1923,20830
1918,16379,16387,19239
1937,7624,16382,19238
7745,16396,16397,20828
1946,1947,7789,20986
1952,7799,16416,19240
7686,7746,16420
7749,16400,16407,16421
7781,7782,16426,19243
1967,7841,20822,20832
1971,7744,7845,16414
1935,1992,16418,16419
1982,7837,16412,20416
202,1987,16441,20832
201,16441,20832,20993
2012,16420,20412,21058
2018,7875,7876,16423
7788,16427,16438,19251
2003,2021,7925,20993
7842,16428,16442,16452
2052,7976,16433,19253
7966,16450,19258,20416
2045,8023,8024,20994
7980,8035,16446
2068,8030,19249,20420
8056,16457,16467,16477
2098,2099,16485,20834
2073,8138,16464,20836
2109,19260,19261,19271
8032,16487,16495,20837
2141,8104,8151,8223
8164,8165,16478,16501
8171,8172,16480,16503
2145,8125,8241,16504
2146,8175,8242,20835
2150,8177,8244,20995
2202,8208,19275,20836
2221,8301,16493,20420
8401,16507
8328,8329,16502,16521
16505,19280
19284,19291,19298
8205,8402,16531,20837
8315,8418,16519,19294
2234,16524,16540,20997
8502,19269,19299,19318
2227,2293,19286,19293
2265,8631,16513,19288
2266,8632,19289,20424
8695,19291,19298
2256,2294,16532,20431
8536,8639,8640,8733
8540,8645,8646,16566
2321,2322,8768,20427
2350,8698,8774,16531
8717,16560,16578,19295
8630,8725,16637,20430
8740,16548,19305,19315
8701,8776,8777,19323
2392,8702,16572,19320
2354,2355,20439,20838
8710,8784,19303,20432
255,8694,16624,20369
2393,8948,19313,19329
16575,16576,16610,16611
8885,16587,16601,16619
8835,8922,16603,19326
250,9097,16624,20369
8697,8940,16625
2424,16609,16630,19320
8879,19324,19325,19332
2462,16606,19322,19335
9031,19322,19335,20444
2467,8957,16610,16651
2472,8974,9050,19343
2505,9053,19325,19332
9097,9156,9216,16624
2489,16627,16656
2467,16651,16664
2468,9228,19372,20436
9052,9177,16653,16654
273,16643,20437,20842
9108,9227,16650,19339
2524,9109,19340,20443
2527,9239,16666,19345
269,20842
2538,9283,16677,19349
2593,16661,19358
2552,9164,9226,16723
2542,16698,19356,20446
2584,2615,2616,16682
9223,9294,16658,16720
9238,9307,19368,19381
9239,9308,16726,19368
9313,9391,19361,19373
2571,9427,16709,19374
2613,16696
9369,16725,19366,20844
9297,9371,19379,20443
9377,9378,16703,16741
2606,16731,16761,16762
9450,9544,16715,16734
9462,16724,16750,19378
9385,16687,16742,16754
2647,9386,16742,16755
9610,9611,19374,19375
2682,9456,9550,20448
2663,9553,16768,20446
9460,9554,9644,19384
9462,9558,9648,16750
9559,16739,16770,19379
2694,9478,9572,9573
9730,16748,16782,20449
9556,9646,9734,19391
2717,9647,9735,19377
2731,16762,16776,19393
2680,9726,9808
2712,9728,19389,19401
9655,9744,16772,16802
9678,9842,16791,19398
2711,2737,19406
9729,9810,19402,20452
2741,9731,16796,16833
9734,9815,16798,16815
9736,9819,9899,19404
16787,16801
2757,16793,16823,16845
2761,9887,19400,19415
326,19402,19416,20452
2766,9893,9967,20451
2766,9894,19418,20451
2741,16833,16855,20999
9816,16798,16815,19419
9826,9904,9979,19413
2817,19413,20845
9908,16803,16820,16837
2787,9886,16829,20847
2790,9892,9965,19424
316,16850,19416,20452
16832,16852,19408
2801,10047,16799,21001
2802,9898,10048,16857
2815,9900,16817,20848
9920,16839,16840,16861
2833,16850,16867,19416
9966,16853
2814,16856,19419,19427
9974,10048,16874,20848
10062,10063,16838,16878
2827,10007,16881,19423
2810,16884,19425,19431
2815,10224,19428,20848
10148,16861,16880,16895
2898,10126,16902
10129,10221,10307,20458
10197,10198,10291,19442
2892,16921,19436
2926,10388,16901,19432
10222,10392,16937
2901,10397,16818,16907
10318,10319,16893,16927
10249,10331,10423
2891,10204,10374,10468
10559,16899,16923,20460
10484,10485,16903
10307,16904,16936,19450
10369,10464,19442,19448
2944,10465,16919,16947
2949,2975,19443
10504,10505,10589,16928
2972,10608,20462
2997,10467,10554,16948
10376,10471,10557,16970
2954,10572,10651,21061
10472,10635,16983,20464
3036,10644,16952,19466
10570,16954,16987,20465
10668,10743,16961,16980
10683,10684,16963,20469
10785,16968,19458
10714,10786,16947
10721,10722,10793,19453
10567,10724,10794,10933
3040,16972,19460,19468
10731,10732,16976,17010
10732,10733,16977,20853
10665,10808,16978,20471
3073,10784,19458,20470
10795,17020,17021,20465
3064,17024,19460,19468
10726,10798,10871,17026
17043,19461,20468,20475
10825,10826,10892,16997
3051,3075,19474
10929,16985,17003,20473
3036,3104,19466,20856
10646,10864,10865,10934
3065,10952,10953,20853
10831,17031,20469
10857,17014,17036,17050
10860,10927,17015,19481
10928,11010,17017,20473
10869,11015,17038,19484
10927,17051,17084,19481
3161,10930,17052
3110,11017,11091,17039
3138,10943,19485,19490
11094,17057,19473
17058,19491,20474
3140,10951,17069,19493
11030,17027,17060,19502
10936,11157,17053,20479
11016,11090,11160
11095,17058,19491,19500
3158,11211,17081,20478
3194,11084,11152,17098
3230,17066,17086,17100
11092,17087,19476
3205,17070,19506,20485
3173,11163,11164,11226
3212,3213,17111,19494
11249,17095,19495,20486
11190,19496
3223,11207,19498,19509
11207,11208,17079,17116
3191,11150,11212,17117
11211,11321,11378,20478
11268,11269,19538,20481
3279,11322,17099,17121
3253,3280,17144,20482
3255,11216,11272,17146
3229,3257,17123,19531
3259,11224,17130,17151
11283,11284,17105,17154
3267,11288,17108,17157
3250,3277,3300
3303,17120,17121,17162
3307,11328,17124,19514
11333,11389,19511,20488
11366,17138,17159,17173
11311,11374,17161,17175
11312,11375,11432,21002
11323,11381,11438,11493
3340,11383,11441,19513
11360,11416,17171,19535
11362,11417,11474,19536
3336,3369,17164,17178
3343,11444,17125,17213
3344,11387,11445,20862
11388,11500,17194,19532
3309,17216,19532,19533
3368,11437,17207,17208
11440,11545,11593,20859
3338,17179,17190,17211
3386,11496,17166,17191
11507,11561,17168,17197
11511,11512,11563,17182
11460,11514,11565,20490
11527,11580,19535,19540
11503,11558,17218,19552
3411,11504,19544
3399,11541,17223,20492
17207,17208,17224,19554
11543,11627,20491
11547,11548,17212,19556
3427,11551,11594,19543
3431,3432,17214,20862
11557,17232,17233,17273
11599,11646,17217,17234
3446,19547,20495,20864
3425,11678,17225
11592,11680,20493
3409,11691,17253,20494
11598,11644,20494
11646,17234,17254,19569
11647,11694,17254,19552
11608,11653,11654,17277
11660,11661,17240,17281
11716,17244,17265
3424,3474,17300,19559
11631,11724,17247,20866
11725,19555
11690,11736,11737,19557
17233,17273,17274,17288
3488,17258,17291,19558
3462,11698,17259,17293
3467,11709,11757,17263
3449,3505,19564,20865
3508,19566
11690,11737,19567,19580
11760,17283,17297,17312
3501,3502,17315,19563
11730,11731,11770,17319
3542,11745,11779,20867
3523,11784,17327,19570
484,3531,20370,20501
483,3532,20370,20501
3533,11845,17301
3506,11848,17316
11807,17303,17316,20502
11767,11810,11853,17338
11834,11835,17350,19578
11804,11889
3562,11807,11896,20502
3594,11811,17359,19574
11811,11812,17339,17359
3534,17339,17379,21062
11864,11865,11912,17323
3585,11942,17336,20503
11848,19590,20502,20869
11900,11901,11950,19584
3602,11873,11919,17405
3619,17392,19589
3623,3654,17360,20507
3624,11998,17361,17362
11901,11950,17381,19602
11911,11960,17383,17400
3606,3638,19594,20509
3615,3674,11989,17389
17392,17393,17418,19589
3648,17337,17419,20508
3681,11994,12054,19590
11944,11995,11996,17420
3700,17430,19594,20509
3644,12047,17410,19604
11990,12051,17390,17435
3678,17393,17418,17448
3686,17395,17396,17437
12022,12140,17404,20512
3666,12145,17441,19603
3742,12058,12161,17421
12059,12115,17451,19606
12128,12129,17426,19614
12129,12130,17427,17456
3721,12079,17439,19616
12105,17445,17481
3733,12106,12185,17414
12155,12181,12182,12216
3758,12223,17449,17520
12160,17469,17504,20510
12204,12205,17492,19614
3750,3792,17476,20870
3755,12260,19622,20517
12189,12222,17499,17500
3784,12227,12277,17468
3820,17460,17495,21006
3732,12268,12269,12329
12269,12270,17516,19609
3834,12273,17483,20521
3829,12267,12328,19632
3838,3856,17485,17533
3860,17505,19627
12378,12440,17512,17539
12340,12341,12406,12466
12345,12471,12527,17536
3889,12374,12437,12438
12441,12442,17527,17556
12470,17523,17535,19639
3863,12470,17567,19648
3870,3887,3888,17584
3896,12447,12561,20526
3899,17544,17558,19645
17547,17564,17576
3882,12521,12571
12469,12524,12572,20523
12493,12548,17583,20528
3916,17553,17587,19643
12567,17557,17590,19645
565,12568,17561,20874
566,12513,17591,20874
12626,17567,19648,20533
3933,12579,19641,19664
12601,17583,17604,20528
12552,12603,17585,20875
3939,12603,12649,20873
12556,12557,17588,19654
3944,12704,19655,20531
556,12568,12659,20874
557,17591,17609,20874
12621,17563,17613
3952,12626,12670,19648
12613,12656,19655,21063
12617,12618,12664
12664,12705,17593,17610
12667,17564,17576,19660
3954,12674,17598,17625
12691,12692,17603,17626
12663,12751,17623
3971,17624,19656,20542
3993,4009,17578,19661
12783,17585,17628,20875
4040,20539,20541
17624,20542
4026,12706,20879
3995,12754,17636,17650
12713,12760,17637,17669
12717,12762,17638,17654
4036,17627,17659,19668
17642,17660,19678,20529
4021,17630
4003,12790,20544,20554
4004,4041,12750,19673
4006,20876
12794,17613,19676,20878
3972,19661
12841,17636,17650,17651
4028,4029,12757,20880
12784,12875,17629,20545
12823,12869,19668,20550
4102,19671,19680,19693
4048,4078,20879,21064
4080,12840,12947,19681
4099,12873,12978,17681
4102,4103,19680,20882
4132,12877,12933,17684
4134,12882,12984,17686
4072,12941,17696,19682
12796,19681,19683,20555
4120,4149,12951,20880
12799,12994,17668,17690
4090,4150,20553
4152,12953,17676,17702
4094,17706,19685,20550
4096,4160,19686,20556
12929,12977,17681,19702
12989,13055,17689,20547
12944,12945,13056,17717
12991,13025,17698,20548
4158,13042,17694,19692
4127,4186,17707,17708
4161,17709,19686,19701
4164,12982,17711,19704
4140,13024,19689,19705
4170,4171,12987,17726
4188,13075,19693,20882
4190,13079,13095,17740
4205,12884,13080,17753
4209,17741,17775,19694
4233,13055,13083,21007
13085,17732,20565
13062,13103,17733,19708
4246,13072,13093,17760
13095,17740,19711,19721
4224,13118,17712,17752
4206,13120,17754,19724
4258,13082,13098,20885
4235,13100,13125,17727
4237,17756,17766,20555
4212,13126,17756,17767
13159,17743,19713,19717
13115,13144,17710,17762
645,13097,19726,20568
641,17798,20569,20881
640,13162,17798,20881
4243,13130,13163,20565
4256,4468,13151
4257,13152,17794,19712
639,17795,19726,20568
13160,13190,17788,19717
4278,4279,17768,19731
4280,13192,13193,17769
13181,13207,19719
13149,13150,17782,20887
4286,19720,19736
17755,17784,20889
654,17776,17784,17796
653,13214,17776,17796
4299,13230,17779,20886
4287,4321,17793,19743
13080,17753,19748
666,13120,13211,20888
4297,13220,17812,20572
13204,13266,17802,19741
13179,13234,13235,19755
4319,13235,17819,19734
13205,13236,13267,17805
4343,13208,17806
4303,13273,19736,20580
658,4397,13211,20888
13214,17796,17823,17833
4331,13291,17811,19739
4332,13252,13292,17799
4318,17803,19747,19754
13236,13267,17792,20579
4320,13270,17830,20575
4364,13276,13277,19737
4326,20576,20586,21011
13288,19745,19752,19764
13265,13309,17862,20578
678,4366,17822,20890
677,17822,19749,20890
4349,13279,13317,13345
13289,13290,17837,17851
4359,13334,17861,19758
13311,13337,19754,20584
4393,4394,13376,20580
4416,17832,17844,20582
4406,13324,13351,19771
4428,13359,17838,17853
4408,17829,17854,17870
13362,13393,17841,19761
13371,13405,17843,19766
4388,19767,19791,20579
4525,13378,13454,19759
4397,17880,20888
4443,13344,13379,20891
13420,17847,20576,21011
4430,17855,19760,19781
4430,17856,19765,19781
4432,13392,17859,19773
13360,17860,20589
13269,13312,13445,17877
4421,13458,17868,17882
4491,17869,20587
13426,19764,19780
13389,13426,17898,19772
4461,13408,13444,19783
13412,13488,19777,19785
13382,17892,19778,19787
13419,13495,17883,17894
4495,17886,17898,19772
17902,17928,19774
17903,19767,19791,19792
4483,13489,17921,19777
4508,17890,17905,19786
4469,13535,13536,21010
4472,13493,17922,19778
4512,13459,17909,19793
13421,13498,13590,17910
13462,13499,13500,19802
4493,13500,17925,19779
4518,13464,19773,19789
729,17903,17929,19792
13486,13530,13531,13578
732,19147,19748
4490,13540,17924,19800
13503,13543
4515,13545,20591
4545,13546,13638,17911
13546,13547,17959,20588
17939,17940,19791,19792
720,17929,19792,20593
731,17917
730,13579,17917,17951
722,19147
13535,13536
4527,13539,13669,17933
13587,13632,17924,19800
13620,13621,17915,17948
4537,4552,13584,20894
4553,13626,19798,20894
4540,13635,17982,19801
13548,13549,13674,19809
13670,13715,17943,17970
4574,20595,20598
13637,13717,17973,19804
4567,13663,13699,13739
13708,13750,17955,17965
4557,4587,19808,19811
13796,17944,17981,19812
13757,17959,19806,20605
4577,17960,17986
13675,13804,17976,17987
13748,17964,18001,19814
764,13752,13753,18013
4585,13793,13837
13755,13795,13839,17981
13796,19812,21014
4590,13756,13841,20603
4608,13845,17985,18016
4613,13802,18043,21012
4615,13825,18009,19816
13787,13830,13831,18023
769,13834,17992,19833
4601,4636,19821,20602
4621,4637,13789,19821
752,13753,18013,19823
4604,18003
17970,18004,18014
17971,18004,18039,20604
4625,13797,18029,20600
761,17992,19826,19833
4635,18011,19818,19834
13902,13903,18012,19822
13906,20607
780,17994,18028,19827
4663,19819,19828
4664,13839,19828,19835
13844,13874,13912,19830
4669,4670,18017,20605
4649,13916,18007,18019
4674,13848,13876,19824
773,18028,18038,19827
4642,13909,18030,19847
4671,13954,18018,19836
13897,13977,18036,19834
4683,13903,19839,19842
14010,18028,18038,20611
13911,13950,13986,18042
13914,14017,19846,20610
14007,18050,19839
4684,13982,14012,21015
13948,18040,19845,20616
4704,18054,19829,20618
4692,18071,19837,19849
14049,14076,18052,18066
4742,13946,18068,20613
14011,14034,18039,20613
4743,13982,14012,21014
14019,18032,18056,20617
4746,14039,18044,18057
14020,18058,20619
4739,14074,19148,20372
14050,18067,18068,18075
4758,14011,14034
4736,4771,18073,18081
4741,4757,14121,21017
4774,14051,14099,19861
4800,14107,20618,20620
14035,14148,21019
4801,14056,21018,21019
813,14057,18106,21018
14058,14081,18087,19865
4806,14067,14089,18100
4792,4793,18094,18110
809,14149,18106,21018
4810,19864,19867,20907
4830,18102,18112,18133
4798,18113,18121,20623
824,14122,18103
4819,18115,19871,20620
4820,14108,14150,18107
4803,14130,18116,18137
14110,14111,14135,14155
4844,14118,14139,20902
4812,14141,14163,18120
817,18122,18128
14145,14165,19869
4852,14170,18125,19870
14132,14154,18117,18139
18118,18126,18140,21016
14138,14159,14180,20907
4859,14142,14164,18131
14186,18113,18121,20903
4834,18135,19871,20905
14148,18149,20906,21019
14149,14211,18136,21018
14194,20628,20630,20639
4866,14173,14196,18165
4868,14236,19875,19880
14176,18141,18155
4869,14177,14216,18142
14188,19877,19888,19891
4877,14190,14228,20633
14192,18162,18169,19878
844,18135,18147
843,18135,18148,20641
4896,14232,18137,19879
4883,14234,18153,20621
4871,14245,18176,19886
4926,14162,16140,19886
850,14255,18163,20631
849,14255,18164,20631
4879,14212,14257,19894
4929,14253,19888,19891
14283,18162,18169
4894,14256,14269,20638
18170,18185,19883
4897,4935,19896,20635
14267,14268,14282,19892
14256,14269,19900,20642
4936,18167
14274,18174,18189,18197
4924,14293,19904,20636
4934,14272,19907,19911
14290,18190,18198,18204
14323,14324,18182,18183
14351,18194,18263
4970,14301,18208,19901
4975,4993,14289,18196
4967,14325,18219
4970,5005,18208,20644
4989,14304,18222,19917
4996,14315,14340,18225
881,14316,18230
18205,18214,18251
4982,4997,18233,19914
4983,14344,18244,19915
14330,14331,18221,18238
14358,20908,20912
5014,18242,20909,21076
14309,14336,19918,19924
5017,14364,14380,20643
872,5031,18230
883,18215,18245,21065
882,14383,18215
14352,18237,19934
14357,14358,14374,20912
14362,14379,14397,20655
5047,14319,14401,20645
5020,14345,18252,19930
5049,14347,14366,18254
5038,14371,18256,20914
5060,14375,14431,19928
14383,14418,18215,18253
5056,18265,19927,20911
14386,14429,18209,20653
14407,18239,18249,18268
5043,14409,19949,20654
5073,14393,14410,20654
5045,14413,14436,20649
5033,5079,14400,19937
14418,18253,18260,18274
14419,18254,18261,18282
14427,18237,18286,19934
5057,14428,14460,18266
14450,14462,18257,19947
5083,14426,14446,18285
14448,14449,14461,20653
18269,18277,18287,19939
5101,14434,14452,20659
5087,14437,18279,18289
14472,14496,18273,20656
14423,18283,18284,18299
5107,14425,14445,20657
5071,14486,18267,20913
5092,5104,14476,14477
5105,18282,18333,19975
14479,18292,20646,20651
5085,14484,18293,19946
18277,18287,18294,18301
14455,14494,18290,18296
5091,18305,19950,20915
5116,14518,19926,20916
14479,14480,18309,20651
5113,14540,18304,20373
14498,14515,18305,19950
14475,14501,14516,18307
14517,18307,19952,20664
5137,14478,18343,19957
5138,14502,19942
5131,14488,19959,20919
5119,14489,18294,20661
14510,14535,18302,19956
5125,14538,18303,18323
5121,14557,18337,20660
5164,14512,20917,20918
5167,14513,14539,18324
5153,18316,18326,19964
14563,18308,19957,20669
5178,14534,19962
14537,14558,14577,14601
14542,14562,18332,18340
14543,14562
5159,5189,20663
14508,14575,14576,19972
5178,5193,19962,20919
14653,18333,18356,19975
5175,14608,19967,20666
5207,14593,18335,20661
5194,5208,14610,18336
14581,18343,18360,21023
14588,14640,19966,19981
14573,18357,18358,19971
5207,14592,18335,18366
5199,14602,19974,20674
14613,18341,18342,20668
5234,14589,14626,14627
5226,14612,18372,21021
14652,18348,19986,20669
14607,18364,18382,18390
18357,18358,18365,20922
5250,14578,14676,18374
14633,14666,18377,18378
5239,14634,14648,19987
14637,14651,19986,19988
14656,18362,18363,18388
5262,14658,18357,20922
5247,14662,18393,19968
14644,14663,18373,18395
5251,18375,20000,20674
5251,14646,14665,20000
5254,18379,18387,19995
5255,5269,14649
14657,14702,18381,18400
5242,5291,18405,20920
5243,5276,18389,20920
5238,14674,18428,20665
5265,14663,14708,18395
14666,18377,18415
44,19992,19999,21023
5262,18406,20673,20922
14671,14683,14693
5279,14697
5283,14675,18385,18412
14686,14687,14732
5296,5297,18430,21021
5309,14688,18414
5252,5298,18397,18420
5299,14709,18421,19997
5313,14707,18418,19990
5312,5324,18406,18425
5326,14705,18407,18445
14706,14717,20009,20677
14697,14728,18418,20677
14689,19998,20007
14694,18437,20012
14729,14730,18427,20689
5318,14748,18419,20014
14731,14751,14752,18429
5319,18440,20679,20681
14782,18434,18443,20683
14718,14768,18413,18448
5331,18440,18450,18455
1009,14734,18456,20682
5346,14737,18442,20924
1011,14743,20013,20692
14717,14801,20009,20684
5360,14745,20680,20685
14752,14767,20005,20688
5345,14777,20686,20687
1002,14780,18456,20682
5370,14761,14781,20683
1004,5397,20013,20692
5362,5374,14766,20688
5352,5386,20015,21024
14815,18444,18465,18466
5388,14777,20022,20687
5366,5367,18470,20926
14800,18453,18479,20923
14811,14812,18468,20691
5395,14800,18479,20029
5411,14808,20021,20925
5399,14809,18481,20689
14806,14814,14826,20928
5406,14810,14828,20691
14825,14836,18477,18493
5434,18480,18481,20030
5424,14820,14830,14834
5429,14837,18486,20035
18500,18506,20029,20040
5419,18488,18507,20040
14854,18494,18498,20034
5432,14886,18489,20695
14789,14896,18503,20038
5435,14818,14852,18513
5414,5461,20698,21024
1036,14842,20031,20052
1035,14843,20031,20052
5430,14855,20928
5457,18500,18506,18511
5442,5456,18505,18526
5457,18506,18517,21027
5465,14870,14871,20927
14857,14865,20701
5474,14881,18516,18524
14874,14897,14951,20038
5462,14905,18519,20048
5469,14936,18553,20700
14865,14876,14918,20050
5496,14884,14924,18530
5494,14942,14943,18534
5502,18548,20701,21026
1055,20052,20056,21028
5512,14899,14954,18539
5503,18527
5507,14946,18559,20704
1051,5523,20056,21028
18569,20053,20057,20062
1058,14977,18546,20058
1057,14977,18546,20059
14934,20060
5544,5545,18551,18557
5550,14946,18559,18560
14964,20050,20063,20930
14999,15014,18544,18576
5553,14993,18596,20063
14994,15025,20064,20083
