0.018,0.025455844122715707,0.018
0.04104875150354759,0.04049691346263317,0.045
0.025455844122715707,0.020124611797498106,0.027
0.06037383539249432,0.04,0.0304138126514911
0.025455844122715707,0.036,0.025455844122715707
0.027,0.029966648127543394,0.0304138126514911
0.018,0.025455844122715707,0.018
0.018,0.018,0.025455844122715707
0.018,0.025455844122715707,0.018
0.024596747752497688,0.05099019513592785,0.057
0.025455844122715707,0.026172504656604804,0.037
0.027,0.027,0.03818376618407356
0.018,0.025455844122715707,0.018
0.018,0.018,0.025455844122715707
0.025455844122715707,0.020124611797498106,0.027
0.05,0.055009090157900266
0.018,0.018,0.025455844122715707
0.05990826320300064,0.03807886552931954,0.069
0.018,0.025455844122715707,0.018
0.04024922359499621,0.036,0.018
0.054,0.03818376618407356,0.03818376618407356
0.08431488599292536,0.07,0.047
0.052,0.104,0.11627553482998906
0.01979898987322333,0.027,0.0191049731745428
0.036,0.026832815729997475,0.033941125496954286
0.018,0.026172504656604804,0.019
0.026172504656604804,0.019,0.018
0.04024922359499621,0.018,0.036
0.04561797891182818,0.02,0.041
0.036,0.05162363799656123,0.037
0.055,0.066,0.03966106403010388
0.018,0.025455844122715707,0.018
0.018,0.018,0.025455844122715707
0.04525483399593905,0.063,0.04455333881989093
0.022,0.045,0.050089919145472776
0.025455844122715707,0.018,0.018
0.08221921916437787,0.099,0.033421549934136804
0.027,0.029966648127543394,0.0304138126514911
0.025455844122715707,0.018,0.018
0.023,0.050089919145472776,0.06363961030678927
0.027,0.04,0.04825971404805462
0.018,0.025455844122715707,0.018
0.018,0.018,0.025455844122715707
0.025455844122715707,0.04024922359499621,0.054
0.049,0.027730849247724097,0.04465422712353222
0.018,0.025455844122715707,0.018
0.018,0.018,0.025455844122715707
0.03841874542459709,0.054,0.04242640687119285
0.036,0.03818376618407356,0.028460498941515415
0.032,0.032,0.04525483399593905
0.045,0.045,0.06363961030678927
0.05692099788303083,0.072,0.025455844122715707
0.04561797891182818,0.048
0.018,0.018,0.025455844122715707
0.027,0.027,0.03818376618407356
0.050911688245431415,0.036,0.036
0.042485291572496,0.038,0.042485291572496
0.07930952023559341,0.10889444430272831
0.07392563831310488,0.032,0.068
0.059,0.07368174807915459,0.015556349186104042
0.059,0.016643316977093238,0.068
0.018,0.025455844122715707,0.018
0.1064377752492037,0.11315917991926241,0.0031622776601683794
0.025455844122715707,0.009,0.027,0.018
0.009,0.00848528137423857,0.03354101966249684,0.036
0.03606937759374287,0.068,0.0427551166528639
0.022,0.027586228448267445,0.020124611797498106,0.023706539182259394
0.018,0.025,0.050911688245431415,0.05510898293381942
0.009,0.012727922061357854,0.009,0.018
0.017088007490635063,0.021,0.021,0.0158113883008419
0.02118962010041709,0.04606517122512408,0.02220360331117452,0.0331058907144937
0.0191049731745428,0.0070710678118654745,0.027,0.025455844122715707
0.006403124237432849,0.027,0.024758836806279896,0.0266270539113887
0.013416407864998738,0.013416407864998738,0.018,0.018
0.022,0.013,0.022,0.013
0.028178005607210743,0.043,0.037,0.01392838827718412
0.09,0.108,0.025079872407968908,0.011180339887498949
0.09,0.049193495504995376,0.007211102550927978,0.05249761899362675
0.018681541692269404,0.036769552621700466,0.008544003745317531,0.034
0.018,0.025455844122715707,0.018
0.054,0.009,0.05047771785649585,0.03889730067755345
0.018,0.021,0.009486832980505138,0.009
0.009,0.009,0.018,0.018
0.025,0.012727922061357854,0.032,0.009219544457292887
0.025,0.021,0.0316227766016838,0.012083045973594572
0.009,0.009,0.012727922061357854,0.018
0.019,0.009,0.01345362404707371,0.009
0.009,0.014,0.018,0.009848857801796104
0.06229767250869009,0.04743416490252569,0.02213594362117866,0.028861739379323625
0.04,0.012727922061357854,0.033,0.009219544457292887
0.025495097567963924,0.023853720883753128,0.012727922061357854,0.045
0.018,0.024,0.0191049731745428,0.01565247584249853
0.025455844122715707,0.018,0.009,0.027
0.08556284240252891,0.05315072906367325,0.05813776741499453,0.072
0.013,0.014866068747318507,0.022,0.026832815729997475
0.024041630560342614,0.027,0.013416407864998738,0.0318276609256791
0.012,0.014317821063276353,0.013,0.018
0.04,0.018,0.059,0.026172504656604804
0.0191049731745428,0.018384776310850233,0.027
0.020591260281974003,0.028,0.025455844122715707
0.018,0.025455844122715707,0.018
0.050911688245431415,0.05360037313302959,0.00412310562561766,0.078
0.020124611797498106,0.009486832980505138,0.021,0.018
0.009,0.012727922061357854,0.012727922061357854,0.027
0.009,0.009,0.009,0.009
0.018,0.018,0.025455844122715707
0.025,0.027,0.013341664064126334,0.026076809620810597
0.0191049731745428,0.027,0.018384776310850233
0.026172504656604804,0.019,0.018
0.021,0.014,0.025
0.009,0.009,0.018,0.012727922061357854
0.009,0.018,0.012727922061357854,0.009
0.020124611797498106,0.018,0.012727922061357854,0.020124611797498106
0.029,0.009,0.036,0.01140175425099138
0.009,0.009,0.009,0.009
0.048,0.009219544457292887,0.04860041152089147,0.027
0.006403124237432849,0.009,0.01979898987322333,0.018
0.029,0.018,0.0031622776601683794,0.03354101966249684
0.013,0.013,0.013,0.013
0.0191049731745428,0.013038404810405298,0.004,0.019
0.018,0.036,0.04024922359499621
0.018,0.009,0.012727922061357854,0.009
0.04026164427839479,0.05656854249492381,0.052,0.00223606797749979
0.020124611797498106,0.027,0.018,0.012727922061357854
0.009,0.009,0.009,0.009
0.009,0.01345362404707371,0.009,0.018027756377319945
0.027,0.027,0.03818376618407356
0.009,0.009,0.009,0.009
0.025455844122715707,0.006708203932499369,0.029698484809834995,0.045
0.023259406699226017,0.036,0.025455844122715707,0.008544003745317531
0.014317821063276353,0.03
0.027,0.03420526275297414,0.03157530680769389,0.04
0.020124611797498106,0.009486832980505138,0.03,0.020124611797498106
0.009,0.009,0.018,0.012727922061357854
0.014,0.018384776310850233,0.036,0.0158113883008419
0.009,0.009486832980505138,0.019,0.022
0.014,0.021213203435596423,0.0031622776601683794,0.018
0.062,0.05798275605729689,0.0031622776601683794,0.049193495504995376
0.03178049716414141,0.06184658438426491,0.05140038910358559,0.101
0.036,0.023706539182259394,0.021931712199461308,0.005
0.077,0.095,0.025553864678361276,0.013601470508735444
0.023345235059857507,0.03534119409414459,0.018,0.02420743687382041
0.025455844122715707,0.020124611797498106
0.009,0.010816653826391968,0.03,0.036
0.009,0.013,0.023,0.0191049731745428
0.009,0.018,0.009,0.012727922061357854
0.023,0.032,0.013,0.0158113883008419
0.005099019513592784,0.0194164878389476,0.029698484809834995,0.033
0.027,0.021,0.014422205101855956,0.041109609582188934
0.027,0.01979898987322333,0.006403124237432849,0.025455844122715707
0.016278820596099707,0.027,0.007615773105863909,0.025455844122715707
0.025455844122715707,0.00447213595499958,0.036,0.024413111231467405
0.023,0.037,0.01979898987322333,0.014
0.0191049731745428,0.009,0.0070710678118654745,0.018
0.012727922061357854,0.012727922061357854,0.018,0.018
0.05,0.063,0.013601470508735444,0.0158113883008419
0.009,0.018,0.027,0.012727922061357854
0.018973665961010275,0.03,0.036,0.021633307652783935
0.012727922061357854,0.018,0.012727922061357854,0.025455844122715707
0.018973665961010275,0.020591260281974003,0.028,0.024
0.0078102496759066544,0.031064449134018134,0.027,0.03488552708502482
0.012727922061357854,0.025,0.031,0.009486832980505138
0.012727922061357854,0.018,0.012727922061357854,0.018
0.037,0.025553864678361276,0.009219544457292887,0.04172529209005013
0.009,0.009,0.018,0.012727922061357854
